game_id,round,question_id,capsule_label,correct_answer,player_answers
20260522_003500,2,Q1,Q1-A+B+C,37,"A,B,C:37"
20260522_003500,2,Q2,Q2-B+A,27,"B,A:27"
20260522_003500,2,Q3,Q3-C,5,C:5
20260522_003500,2,Q4,Q4-D+B+C,37,"D,B,C:37"
20260522_003500,3,Q1,Q1-A+B+C,37,"A,B,C:37"
20260522_003500,3,Q2,Q2-B+A,27,"B,A:27"
20260522_003500,3,Q3,Q3-C,5,C:5
20260522_003500,3,Q4,Q4-D+B+C,37,"D,B,C:37"
20260522_003629,1,Q1,Q1-A+B+C,87,"A,B,C:87"
20260522_003629,1,Q2,Q2-B+A,33,"B,A:33"
20260522_003629,1,Q3,Q3-C,77,C:77
20260522_003629,1,Q4,Q4-D,47,D:47
20260522_003629,2,Q1,Q1-A+B+C,87,"A,B,C:87"
20260522_003629,2,Q2,Q2-B+A,33,"B,A:33"
20260522_003629,2,Q3,Q3-C,77,C:77
20260522_003629,2,Q4,Q4-D+A+B+C,47,"D,A,B,C:47"
20260522_003629,3,Q1,Q1-A+B+C,87,"A,B,C:87"
20260522_003629,3,Q2,Q2-B+A,33,"B,A:33"
20260522_003629,3,Q3,Q3-C+A,77,"C,A:77"
20260522_003629,3,Q4,Q4-D+A+B+C,47,"D,A,B,C:47"
20260522_003809,1,Q1,Q1-A+B+C,34,"A,B,C:34"
20260522_003809,1,Q2,Q2-B+A,76,"B,A:76"
20260522_003809,1,Q3,Q3-C,39,C:39
20260522_003809,1,Q4,Q4-D,88,D:88
20260522_003809,2,Q1,Q1-A+B+C,34,"A,B,C:34"
20260522_003809,2,Q2,Q2-B+A,76,"B,A:76"
20260522_003809,2,Q3,Q3-C+A,39,"C,A:39"
20260522_003809,2,Q4,Q4-D+B,88,"D,B:88"
20260522_003809,3,Q1,Q1-A+B+C,34,"A,B,C:34"
20260522_003809,3,Q2,Q2-B+A,76,"B,A:76"
20260522_003809,3,Q3,Q3-C+A,39,"C,A:39"
20260522_003809,3,Q4,Q4-D+B,88,"D,B:88"
20260522_003911,1,Q1,Q1-A+B+C,47,"A,B,C:47"
20260522_003911,1,Q2,Q2-B+A,23,"B,A:23"
20260522_003911,1,Q3,Q3-C,60,C:60
20260522_003911,1,Q4,Q4-D,9,D:9
20260522_003911,2,Q1,Q1-A+B+C,47,"A,B,C:47"
20260522_003911,2,Q2,Q2-B+A,23,"B,A:23"
20260522_003911,2,Q3,Q3-C,60,C:60
20260522_003911,2,Q4,Q4-D+B,9,"D,B:9"
20260522_004008,1,Q1,Q1-A+B,72,"A,B:72"
20260522_004008,1,Q2,Q2-B+A,60,"B,A:60"
20260522_004008,1,Q3,Q3-C,80,C:80
20260522_004008,1,Q4,Q4-D,83,D:83
20260522_004048,1,Q1,Q1-A+B,44,"A,B:44"
20260522_004048,1,Q2,Q2-B+A,38,"B,A:38"
20260522_004048,1,Q3,Q3-C,11,C:11
20260522_004048,1,Q4,Q4-D,6,D:6
20260522_004132,1,Q1,Q1-A+B,24,"A,B:24"
20260522_004132,1,Q2,Q2-B+A,86,"B,A:86"
20260522_004132,1,Q3,Q3-C,86,C:86
20260522_004132,1,Q4,Q4-D,39,D:39
20260522_004203,1,Q1,Q1-A+B,36,"A,B:36"
20260522_004203,1,Q2,Q2-B+A,60,"B,A:60"
20260522_004203,1,Q3,Q3-C,72,C:72
20260522_004203,1,Q4,Q4-D,86,D:86
